00:00:00.000 [INFO] [libseat] [libseat/libseat.c:73] Seat opened with backend 'seatd'
00:00:00.000 [INFO] [libseat] [libseat/backend/seatd.c:218] Enabling seat
00:00:00.000 [INFO] [backend/session/session.c:117] Successfully loaded libseat session
00:00:00.020 [INFO] [backend/backend.c:248] Found 1 GPUs
00:00:00.020 [INFO] [backend/drm/backend.c:225] Initializing DRM backend for /dev/dri/card1 (amdgpu)
00:00:00.020 [DEBUG] [backend/drm/drm.c:110] Using atomic DRM interface
00:00:00.020 [DEBUG] [backend/drm/drm.c:131] ADDFB2 modifiers supported
00:00:00.020 [INFO] [backend/drm/drm.c:310] Found 3 DRM CRTCs
00:00:00.035 [INFO] [backend/drm/drm.c:268] Found 7 DRM planes
00:00:00.089 [INFO] [render/egl.c:205] Supported EGL client extensions: EGL_EXT_platform_base EGL_EXT_device_base EGL_EXT_device_enumeration EGL_EXT_device_query EGL_KHR_client_get_all_proc_addresses EGL_EXT_client_extensions EGL_KHR_debug EGL_KHR_platform_x11 EGL_EXT_platform_x11 EGL_EXT_platform_device EGL_MESA_platform_surfaceless EGL_EXT_explicit_device EGL_KHR_platform_wayland EGL_EXT_platform_wayland EGL_KHR_platform_gbm EGL_MESA_platform_gbm EGL_EXT_platform_xcb
00:00:00.092 [ERROR] [EGL] command: eglQueryDevicesEXT, error: EGL_BAD_ALLOC (0x3003), message: "EGL_BAD_ALLOC error: In eglQueryDevicesEXT: Failed to allocate device list.
"
00:00:00.093 [ERROR] [EGL] command: eglQueryDevicesEXT, error: EGL_BAD_ALLOC (0x3003), message: "EGL_BAD_ALLOC error: In eglQueryDevicesEXT: Failed to allocate device list.
"
00:00:00.094 [DEBUG] [render/egl.c:523] Using EGL device /dev/dri/card1
00:00:00.146 [INFO] [render/egl.c:369] Using EGL 1.5
00:00:00.146 [INFO] [render/egl.c:370] Supported EGL display extensions: EGL_ANDROID_blob_cache EGL_ANDROID_native_fence_sync EGL_EXT_config_select_group EGL_EXT_create_context_robustness EGL_EXT_image_dma_buf_import EGL_EXT_image_dma_buf_import_modifiers EGL_EXT_protected_surface EGL_EXT_query_reset_notification_strategy EGL_EXT_surface_compression EGL_IMG_context_priority EGL_KHR_cl_event2 EGL_KHR_config_attribs EGL_KHR_context_flush_control EGL_KHR_create_context EGL_KHR_create_context_no_error EGL_KHR_fence_sync EGL_KHR_get_all_proc_addresses EGL_KHR_gl_colorspace EGL_KHR_gl_renderbuffer_image EGL_KHR_gl_texture_2D_image EGL_KHR_gl_texture_3D_image EGL_KHR_gl_texture_cubemap_image EGL_KHR_image_base EGL_KHR_no_config_context EGL_KHR_reusable_sync EGL_KHR_surfaceless_context EGL_EXT_pixel_format_float EGL_KHR_wait_sync EGL_MESA_configless_context EGL_MESA_gl_interop EGL_MESA_image_dma_buf_export EGL_MESA_query_driver EGL_MESA_x11_native_visual_id 
00:00:00.146 [INFO] [render/egl.c:372] Supported EGL device extensions: EGL_EXT_device_drm EGL_EXT_device_drm_render_node EGL_EXT_device_query_name EGL_EXT_device_persistent_id
00:00:00.146 [INFO] [render/egl.c:374] EGL vendor: Mesa Project
00:00:00.146 [INFO] [render/egl.c:376] EGL driver name: radeonsi
00:00:00.146 [DEBUG] [render/egl.c:120] Supported DMA-BUF formats:
00:00:00.146 [DEBUG] [render/egl.c:169]   AB4H (0x48344241)
00:00:00.152 [DEBUG] [render/egl.c:103]     GFX9,64KB_D (0x0200000000000A01): ✓ texture  ✗ render
00:00:00.152 [DEBUG] [render/egl.c:103]     GFX9,64KB_S (0x0200000000000901): ✓ texture  ✗ render
00:00:00.152 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.152 [DEBUG] [render/egl.c:169]   XYUV (0x56555958)
00:00:00.152 [DEBUG] [render/egl.c:103]     INVALID (0x00FFFFFFFFFFFFFF): ✓ texture  ✓ render
00:00:00.152 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331BA01): ✓ texture  ✗ render
00:00:00.152 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B901): ✓ texture  ✗ render
00:00:00.152 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B601): ✓ texture  ✗ render
00:00:00.152 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201A01): ✓ texture  ✗ render
00:00:00.152 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201901): ✓ texture  ✗ render
00:00:00.152 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201601): ✓ texture  ✗ render
00:00:00.152 [DEBUG] [render/egl.c:103]     GFX9,64KB_D (0x0200000000000A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S (0x0200000000000901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:169]   Y410 (0x30313459)
00:00:00.153 [DEBUG] [render/egl.c:103]     INVALID (0x00FFFFFFFFFFFFFF): ✓ texture  ✓ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331BA01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE (0x0200000003313901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D (0x0200000000000A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S (0x0200000000000901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:169]   Y412 (0x32313459)
00:00:00.153 [DEBUG] [render/egl.c:103]     INVALID (0x00FFFFFFFFFFFFFF): ✓ texture  ✓ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331BA01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D (0x0200000000000A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S (0x0200000000000901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:169]   Y416 (0x36313459)
00:00:00.153 [DEBUG] [render/egl.c:103]     INVALID (0x00FFFFFFFFFFFFFF): ✓ texture  ✓ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331BA01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D (0x0200000000000A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S (0x0200000000000901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:169]   YUYV (0x56595559)
00:00:00.153 [DEBUG] [render/egl.c:103]     INVALID (0x00FFFFFFFFFFFFFF): ✓ texture  ✓ render
00:00:00.153 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:169]   YVYU (0x55595659)
00:00:00.153 [DEBUG] [render/egl.c:103]     INVALID (0x00FFFFFFFFFFFFFF): ✓ texture  ✓ render
00:00:00.153 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:169]   UYVY (0x59565955)
00:00:00.153 [DEBUG] [render/egl.c:103]     INVALID (0x00FFFFFFFFFFFFFF): ✓ texture  ✓ render
00:00:00.153 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:169]   VYUY (0x59555956)
00:00:00.153 [DEBUG] [render/egl.c:103]     INVALID (0x00FFFFFFFFFFFFFF): ✓ texture  ✓ render
00:00:00.153 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:169]   Y210 (0x30313259)
00:00:00.153 [DEBUG] [render/egl.c:103]     INVALID (0x00FFFFFFFFFFFFFF): ✓ texture  ✓ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331BA01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D (0x0200000000000A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S (0x0200000000000901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:169]   Y212 (0x32313259)
00:00:00.153 [DEBUG] [render/egl.c:103]     INVALID (0x00FFFFFFFFFFFFFF): ✓ texture  ✓ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331BA01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D (0x0200000000000A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S (0x0200000000000901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:169]   Y216 (0x36313259)
00:00:00.153 [DEBUG] [render/egl.c:103]     INVALID (0x00FFFFFFFFFFFFFF): ✓ texture  ✓ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331BA01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3,RB=1,PIPE=1,DCC,DCC_MAX_COMPRESSED_BLOCK=64B,DCC_INDEPENDENT_64B,DCC_CONSTANT_ENCODE,DCC_PIPE_ALIGN (0x020000024331B601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,4KB_D_X,PIPE_XOR_BITS=1,BANK_XOR_BITS=3 (0x0200000003201601): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_D (0x0200000000000A01): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     GFX9,64KB_S (0x0200000000000901): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:103]     LINEAR (0x0000000000000000): ✓ texture  ✗ render
00:00:00.153 [DEBUG] [render/egl.c:189] EGL DMA-BUF format modifiers supported
00:00:00.156 [DEBUG] [render/egl.c:449] Obtained high priority context
00:00:00.156 [DEBUG] [render/egl.c:575] Using EGL_PLATFORM_DEVICE_EXT
00:00:00.157 [INFO] [render/gles2/renderer.c:538] Creating GLES2 renderer
00:00:00.157 [INFO] [render/gles2/renderer.c:539] Using OpenGL ES 3.2 Mesa 26.1.4-arch1.1
00:00:00.157 [INFO] [render/gles2/renderer.c:540] GL vendor: AMD
00:00:00.157 [INFO] [render/gles2/renderer.c:541] GL renderer: AMD Radeon Vega 3 Graphics (radeonsi, raven2, ACO, DRM 3.64, 7.1.3-arch1-1)
00:00:00.157 [INFO] [render/gles2/renderer.c:542] Supported GLES2 extensions: GL_EXT_blend_minmax GL_EXT_multi_draw_arrays GL_EXT_texture_filter_anisotropic GL_EXT_texture_compression_s3tc GL_EXT_texture_compression_dxt1 GL_EXT_texture_compression_rgtc GL_EXT_texture_format_BGRA8888 GL_OES_compressed_ETC1_RGB8_texture GL_OES_depth24 GL_OES_element_index_uint GL_OES_fbo_render_mipmap GL_OES_mapbuffer GL_OES_rgb8_rgba8 GL_OES_standard_derivatives GL_OES_stencil8 GL_OES_texture_3D GL_OES_texture_float GL_OES_texture_float_linear GL_OES_texture_half_float GL_OES_texture_half_float_linear GL_OES_texture_npot GL_OES_vertex_half_float GL_EXT_draw_instanced GL_EXT_texture_sRGB_decode GL_OES_EGL_image GL_OES_depth_texture GL_AMD_performance_monitor GL_OES_packed_depth_stencil GL_EXT_texture_type_2_10_10_10_REV GL_NV_conditional_render GL_OES_get_program_binary GL_APPLE_texture_max_level GL_EXT_discard_framebuffer GL_EXT_read_format_bgra GL_EXT_texture_storage GL_NV_pack_subimage GL_NV_texture_barrier GL_EXT_frag_depth GL_NV_fbo_color_attachments GL_OES_EGL_image_external GL_OES_EGL_sync GL_OES_vertex_array_object GL_OES_viewport_array GL_ANGLE_pack_reverse_row_order GL_ANGLE_texture_compression_dxt3 GL_ANGLE_texture_compression_dxt5 GL_EXT_occlusion_query_boolean GL_EXT_robustness GL_EXT_sRGB GL_EXT_texture_rg GL_EXT_unpack_subimage GL_NV_draw_buffers GL_NV_read_buffer GL_NV_read_depth GL_NV_read_depth_stencil GL_NV_read_stencil GL_APPLE_sync GL_EXT_draw_buffers GL_EXT_instanced_arrays GL_EXT_map_buffer_range GL_EXT_shadow_samplers GL_KHR_debug GL_KHR_robustness GL_KHR_texture_compression_astc_ldr GL_NV_generate_mipmap_sRGB GL_NV_pixel_buffer_object GL_OES_depth_texture_cube_map GL_OES_required_internalformat GL_OES_surfaceless_context GL_EXT_color_buffer_float GL_EXT_debug_label GL_EXT_sRGB_write_control GL_EXT_separate_shader_objects GL_EXT_shader_group_vote GL_EXT_shader_implicit_conversions GL_EXT_shader_integer_mix GL_EXT_tessellation_point_size GL_EXT_tessellation_shader GL_ANDROID_extension_pack_es31a GL_EXT_base_instance GL_EXT_compressed_ETC1_RGB8_sub_texture GL_EXT_copy_image GL_EXT_draw_buffers_indexed GL_EXT_draw_elements_base_vertex GL_EXT_gpu_shader5 GL_EXT_multi_draw_indirect GL_EXT_polygon_offset_clamp GL_EXT_primitive_bounding_box GL_EXT_render_snorm GL_EXT_shader_io_blocks GL_EXT_texture_border_clamp GL_EXT_texture_buffer GL_EXT_texture_cube_map_array GL_EXT_texture_norm16 GL_EXT_texture_view GL_KHR_blend_equation_advanced GL_KHR_context_flush_control GL_KHR_robust_buffer_access_behavior GL_NV_image_formats GL_NV_shader_noperspective_interpolation GL_OES_copy_image GL_OES_draw_buffers_indexed GL_OES_draw_elements_base_vertex GL_OES_gpu_shader5 GL_OES_primitive_bounding_box GL_OES_sample_shading GL_OES_sample_variables GL_OES_shader_io_blocks GL_OES_shader_multisample_interpolation GL_OES_tessellation_point_size GL_OES_tessellation_shader GL_OES_texture_border_clamp GL_OES_texture_buffer GL_OES_texture_cube_map_array GL_OES_texture_stencil8 GL_OES_texture_storage_multisample_2d_array GL_OES_texture_view GL_EXT_blend_func_extended GL_EXT_buffer_storage GL_EXT_float_blend GL_EXT_geometry_point_size GL_EXT_geometry_shader GL_EXT_shader_samples_identical GL_EXT_texture_filter_minmax GL_EXT_texture_sRGB_R8 GL_KHR_no_error GL_KHR_texture_compression_astc_sliced_3d GL_OES_EGL_image_external_essl3 GL_OES_geometry_point_size GL_OES_geometry_shader GL_OES_shader_image_atomic GL_EXT_clear_texture GL_EXT_clip_cull_distance GL_EXT_conservative_depth GL_EXT_disjoint_timer_query GL_EXT_texture_compression_s3tc_srgb GL_EXT_window_rectangles GL_MESA_shader_integer_functions GL_EXT_clip_control GL_EXT_color_buffer_half_float GL_EXT_memory_object GL_EXT_memory_object_fd GL_EXT_protected_textures GL_EXT_semaphore GL_EXT_semaphore_fd GL_EXT_texture_compression_bptc GL_EXT_texture_mirror_clamp_to_edge GL_KHR_parallel_shader_compile GL_NV_alpha_to_coverage_dither_control GL_AMD_framebuffer_multisample_advanced GL_EXT_EGL_image_storage GL_EXT_texture_shadow_lod GL_INTEL_blackhole_render GL_MESA_framebuffer_flip_y GL_NV_compute_shader_derivatives GL_EXT_demote_to_helper_invocation GL_EXT_depth_clamp GL_EXT_texture_query_lod GL_KHR_shader_subgroup GL_MESA_sampler_objects GL_NV_timeline_semaphore GL_EXT_EGL_image_storage_compression GL_EXT_texture_storage_compression GL_MESA_bgra GL_MESA_texture_const_bandwidth GL_EXT_shader_clock 
00:00:00.157 [DEBUG] [render/gles2/renderer.c:597] GPU reset notifications are enabled
00:00:00.173 [DEBUG] [render/allocator/allocator.c:115] Trying to create gbm allocator
00:00:00.186 [DEBUG] [render/allocator/gbm.c:216] Created GBM allocator with backend drm
00:00:00.186 [DEBUG] [render/allocator/gbm.c:219] Using DRM node /dev/dri/card1
00:00:00.187 [DEBUG] [backend/libinput/backend.c:88] Starting libinput backend
00:00:00.280 [DEBUG] [backend/libinput/events.c:69] Adding Video Bus [0:6]
00:00:00.280 [INFO] [keyboard.c:71] new keyboard device: Video Bus
00:00:00.285 [DEBUG] [backend/libinput/events.c:69] Adding ELAN0708:00 04F3:30A0 Mouse [1267:12448]
00:00:00.285 [DEBUG] [backend/libinput/events.c:69] Adding ELAN0708:00 04F3:30A0 Touchpad [1267:12448]
00:00:00.285 [DEBUG] [backend/libinput/events.c:69] Adding Power Button [0:1]
00:00:00.285 [INFO] [keyboard.c:71] new keyboard device: Power Button
00:00:00.289 [DEBUG] [backend/libinput/events.c:69] Adding Power Button [0:1]
00:00:00.289 [INFO] [keyboard.c:71] new keyboard device: Power Button
00:00:00.293 [DEBUG] [backend/libinput/events.c:69] Adding Lid Switch [0:5]
00:00:00.293 [DEBUG] [backend/libinput/events.c:69] Adding AT Translated Set 2 keyboard [1:1]
00:00:00.293 [INFO] [keyboard.c:71] new keyboard device: AT Translated Set 2 keyboard
00:00:00.297 [DEBUG] [backend/libinput/events.c:69] Adding HP WMI hotkeys [0:0]
00:00:00.298 [INFO] [keyboard.c:71] new keyboard device: HP WMI hotkeys
00:00:00.302 [DEBUG] [backend/libinput/events.c:69] Adding Wireless hotkeys [0:0]
00:00:00.302 [INFO] [keyboard.c:71] new keyboard device: Wireless hotkeys
00:00:00.306 [DEBUG] [backend/libinput/backend.c:125] libinput successfully initialized
00:00:00.306 [INFO] [backend/drm/drm.c:1741] Scanning DRM connectors on /dev/dri/card1
